194.59823594	0.364155138060391
250.56554558	0.425323313253681
309.89422107	0.466226470825721
366.44605486	0.52509617594719
427.2873718	0.52453019295172
492.38311197	0.569809821017667
560.27168969	0.636022471585399
629.86654405	0.692289863882425
682.38784493	0.736217246674017
751.41550937	0.784582508867771
820.67529661	0.821503598469866
890.17295234	0.828258777730451
960.05880963	0.920536247817123
1030.1904351	0.974847912749814
1100.27021986	0.873277069487787
1169.93301172	0.933031297244499
1239.09266362	0.894560553672969
1308.1048789	0.925980403472177
1377.52166736	0.899369554590836
1447.77728165	0.828471021617812
1518.86691411	0.794432584994338
1590.50628403	0.779719607972089
1662.3752629	0.737528588557847
1734.22571316	0.678213972029886
1805.94002578	0.538176985642342
1877.46674863	0.48172095803162
1948.84541467	0.45699099756077
2020.13009044	0.427368962779033
2091.4136317	0.337998437702464
2185.649296	0.306106687146024
44.67675817	0.19655807766099
39.61631534	0.16430904399039
32.83853061	0.21074532605742
49.67117738	0.203019606493152
44.6572635	0.232635306725253
37.81868392	0.214154820077967
56.36385923	0.21496166464193
51.1992521	0.189877033009834
44.50971069	0.230896388985637
65.64027117	0.162889296979155
60.62816552	0.232961921254918
53.81541883	0.21069646699554
78.942651	0.18382566859599
73.620072	0.248977600378278
67.248273	0.168657150247143
99.41044918	0.221577123704599
93.8381859	0.245159386157668
85.46293538	0.204570563521084
137.02355054	0.199213615108603
128.43742293	0.239912425935432
120.77184407	0.249264573584196
193.53487381	0.294972433236577
183.0057299	0.306265008518743
178.52925203	0.249150627551846
209.479259	0.257406320816952
201.36509723	0.225712882598323
187.30077129	0.25967858065278
266.906393	0.345902603054881
260.027603	0.275486113724699
244.88084887	0.243472410665044
327.91848614	0.378003389754627
324.8817258	0.345169901946858
305.18540574	0.354302098153683
394.05208626	0.373089224892072
388.425789	0.426940687297938
371.90997906	0.334280961427714
460.53670556	0.483547746114102
455.649088	0.476810522195662
438.31996358	0.366558337577938
528.2190274	0.439389204982012
523.832697	0.464154229694892
505.89443075	0.490131530541285
597.08464909	0.430223736916293
593.087998	0.577803189177322
574.67777269	0.556959924203102
666.72480533	0.512365781862901
663.025609	0.463710796479175
644.25275413	0.554726061091132
736.90981172	0.579503927881115
733.436273	0.536354284838752
714.38331069	0.511091666774119
807.28551691	0.51025657426248
